Step,Rule Description,Final,Type,Transaction code,Auth. Object,Auth. Field,Auth. Value,
10,GA Developer Access,,DUMMY,#DEV#,,,,
100,GB Advanced Use,,AUTH,,/ECRS/POIA,ACTVT,01,
100,GB Advanced Use,,AUTH,,/ECRS/POIA,ACTVT,02,
100,GB Advanced Use,,AUTH,,/ECRS/POIA,ACTVT,06,
100,GB Advanced Use,,AUTH,,/ECRS/RPHD,ACTVT,01,
100,GB Advanced Use,,AUTH,,/ECRS/RPHD,ACTVT,02,
100,GB Advanced Use,,AUTH,,/ECRS/RPHD,ACTVT,06,
100,GB Advanced Use,,AUTH,,/ECRS/RPHD,ACTVT,43,
100,GB Advanced Use,,AUTH,,/ECRS/RPHD,ACTVT,74,
100,GB Advanced Use,,AUTH,,/ECRS/RPHD,ACTVT,DL,
100,GB Advanced Use,,AUTH,,/IWXBE/USR,ACTVT,01,
100,GB Advanced Use,,AUTH,,/IWXBE/USR,ACTVT,02,
100,GB Advanced Use,,AUTH,,/IWXBE/USR,ACTVT,06,
100,GB Advanced Use,,AUTH,,/SMB/LC_PR,ACTVT,02,
100,GB Advanced Use,,AUTH,,/SRMSMC/BO,ACTVT,05,
100,GB Advanced Use,,AUTH,,/SRMSMC/BO,ACTVT,06,
100,GB Advanced Use,,AUTH,,/SRMSMC/BO,ACTVT,24,
100,GB Advanced Use,,AUTH,,/SRMSMC/BO,ACTVT,37,
100,GB Advanced Use,,AUTH,,/SRMSMC/BO,ACTVT,43,
100,GB Advanced Use,,AUTH,,A_CFG_CMP,ACTVT,01,
100,GB Advanced Use,,AUTH,,A_CFG_CMP,ACTVT,02,
100,GB Advanced Use,,AUTH,,A_CFG_CMP,ACTVT,05,
100,GB Advanced Use,,AUTH,,A_CFG_CMP,ACTVT,06,
100,GB Advanced Use,,AUTH,,A_UO,ACTVT,01,
100,GB Advanced Use,,AUTH,,A_UO,ACTVT,02,
100,GB Advanced Use,,AUTH,,A_UO,ACTVT,06,
100,GB Advanced Use,,AUTH,,BEH_SUBSCR,ACTVT,01,
100,GB Advanced Use,,AUTH,,BEH_SUBSCR,ACTVT,02,
100,GB Advanced Use,,AUTH,,BEH_SUBSCR,ACTVT,06,
100,GB Advanced Use,,AUTH,,C_DT_CNV,ACTVT,02,
100,GB Advanced Use,,AUTH,,C_DT_FND,ACTVT,02,
100,GB Advanced Use,,AUTH,,C_PSCVP_DB,ACTVT,02,
100,GB Advanced Use,,AUTH,,C_SIT2INST,ACTVT,06,
100,GB Advanced Use,,AUTH,,C_SIT2TYPE,ACTVT,01,
100,GB Advanced Use,,AUTH,,C_SIT2TYPE,ACTVT,02,
100,GB Advanced Use,,AUTH,,C_SIT2TYPE,ACTVT,06,
100,GB Advanced Use,,AUTH,,C_SITNACT,ACTVT,06,
100,GB Advanced Use,,AUTH,,C_SITNDEF,ACTVT,06,
100,GB Advanced Use,,AUTH,,CIM_ADMIN,ACTVT,01,
100,GB Advanced Use,,AUTH,,CM_CON,ACTVT,60,
100,GB Advanced Use,,AUTH,,CRM_CONFIG,ACTVT,02,
100,GB Advanced Use,,AUTH,,CRM_SE_ENT,ACTVT,02,
100,GB Advanced Use,,AUTH,,DMEX_TREE,ACTVT,34,
100,GB Advanced Use,,AUTH,,DMEX_TREE,ACTVT,71,
100,GB Advanced Use,,AUTH,,E_CS_ADM,ACTVT,06,
100,GB Advanced Use,,AUTH,,E_CS_BUNIT,ACTVT,01,
100,GB Advanced Use,,AUTH,,E_CS_BUNIT,ACTVT,02,
100,GB Advanced Use,,AUTH,,E_CS_BUNIT,ACTVT,06,
100,GB Advanced Use,,AUTH,,E_CS_CACTT,ACTVT,02,
100,GB Advanced Use,,AUTH,,E_CS_CACTT,ACTVT,05,
100,GB Advanced Use,,AUTH,,E_CS_CACTT,ACTVT,16,
100,GB Advanced Use,,AUTH,,E_CS_CACTT,ACTVT,95,
100,GB Advanced Use,,AUTH,,E_CS_CONGR,ACTVT,01,
100,GB Advanced Use,,AUTH,,E_CS_CONGR,ACTVT,02,
100,GB Advanced Use,,AUTH,,E_CS_CONGR,ACTVT,06,
100,GB Advanced Use,,AUTH,,E_CS_DIMEN,ACTVT,01,
100,GB Advanced Use,,AUTH,,E_CS_DIMEN,ACTVT,02,
100,GB Advanced Use,,AUTH,,E_CS_DIMEN,ACTVT,06,
100,GB Advanced Use,,AUTH,,E_CS_DIMEN,ACTVT,16,
100,GB Advanced Use,,AUTH,,E_CS_ITCLG,ACTVT,01,
100,GB Advanced Use,,AUTH,,E_CS_ITCLG,ACTVT,02,
100,GB Advanced Use,,AUTH,,E_CS_RVERS,ACTVT,02,
100,GB Advanced Use,,AUTH,,E_CS_RVERS,ACTVT,16,
100,GB Advanced Use,,AUTH,,EI_VIEW_BL,ACTVT,01,
100,GB Advanced Use,,AUTH,,EI_VIEW_BL,ACTVT,06,
100,GB Advanced Use,,AUTH,,EI_VIEW_CR,ACTVT,01,
100,GB Advanced Use,,AUTH,,EI_VIEW_CR,ACTVT,02,
100,GB Advanced Use,,AUTH,,EI_VIEW_CR,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_ACES_DST,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_ACES_DST,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_ACES_DST,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_ACES_PER,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_ACES_PER,ACTVT,30,
100,GB Advanced Use,,AUTH,,F_ACES_PER,ACTVT,39,
100,GB Advanced Use,,AUTH,,F_ACES_PER,ACTVT,F1,
100,GB Advanced Use,,AUTH,,F_ACES_PER,ACTVT,UL,
100,GB Advanced Use,,AUTH,,F_AVIK_AVA,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_AVIK_BUK,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_AVIK_BUK,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_AVIK_BUK,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_BKPF_BEK,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_BKPF_BES,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_BKPF_BLA,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_BKPF_BLA,ACTVT,10,
100,GB Advanced Use,,AUTH,,F_BKPF_BLA,ACTVT,22,
100,GB Advanced Use,,AUTH,,F_BKPF_BLA,ACTVT,43,
100,GB Advanced Use,,AUTH,,F_BKPF_BLA,ACTVT,85,
100,GB Advanced Use,,AUTH,,F_BKPF_BUK,ACTVT,22,
100,GB Advanced Use,,AUTH,,F_BKPF_BUK,ACTVT,43,
100,GB Advanced Use,,AUTH,,F_BKPF_BUK,ACTVT,C4,
100,GB Advanced Use,,AUTH,,F_BKPF_KOA,ACTVT,43,
100,GB Advanced Use,,AUTH,,F_BKPF_KOA,ACTVT,85,
100,GB Advanced Use,,AUTH,,F_BTTYPE,ACTVT,PA,
100,GB Advanced Use,,AUTH,,F_BTTYPE,ACTVT,PB,
100,GB Advanced Use,,AUTH,,F_BUK_BUPL,ACTVT,10,
100,GB Advanced Use,,AUTH,,F_CUREXRAT,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_CUREXRAT,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_CUREXRAT,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_EF_MAINT,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_EF_MAINT,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FAGL_BRG,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FAGL_MPV,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FAGL_OPV,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FBCJ,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FBCJ,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_FBCJ,ACTVT,10,
100,GB Advanced Use,,AUTH,,F_FBCJ,ACTVT,32,
100,GB Advanced Use,,AUTH,,F_FBCJ,ACTVT,36,
100,GB Advanced Use,,AUTH,,F_FDSB_BUK,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FDSB_BUK,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FDSB_BUK,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_FDSB_GSB,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FDSR_BUK,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FDSR_BUK,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FDSR_GSB,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FEBB_BUK,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FEBB_BUK,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FEBC_BUK,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FEBC_BUK,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FIGM_CLS,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FIGM_CLS,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FIGM_GNT,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FIGM_GNT,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FIGM_GNT,ACTVT,10,
100,GB Advanced Use,,AUTH,,F_FIGM_GNT,ACTVT,G1,
100,GB Advanced Use,,AUTH,,F_FIGM_GNT,ACTVT,G2,
100,GB Advanced Use,,AUTH,,F_FIGM_GNT,ACTVT,G3,
100,GB Advanced Use,,AUTH,,F_FIGM_GNT,ACTVT,G4,
100,GB Advanced Use,,AUTH,,F_FIGM_PRG,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_FIGM_PRG,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_FINS_SKF,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_GL_CNV,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_GL_MAP,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_GRIRRCN,ACTVT,34,
100,GB Advanced Use,,AUTH,,F_ICA_DC,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_ICA_DC,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_ICA_DC,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_ICA_MJ,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_ICA_MJ,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_ICA_MJ,ACTVT,10,
100,GB Advanced Use,,AUTH,,F_ICA_MM,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_ICA_MM,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_ICA_MM,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_ICA_MM,ACTVT,16,
100,GB Advanced Use,,AUTH,,F_ICA_RCON,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_ICA_RCON,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_ICA_RCON,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_ICA_RR,ACTVT,16,
100,GB Advanced Use,,AUTH,,F_JPTX_REA,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_JPTX_REA,ACTVT,10,
100,GB Advanced Use,,AUTH,,F_KKSEPA,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_KKSEPA,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_KKSEPA,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_MANDATE,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_MANDATE,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_MANDATE,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_PMIA_BUK,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_PMIA_BUK,ACTVT,DL,
100,GB Advanced Use,,AUTH,,F_PST_TMPL,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_PST_TMPL,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_PST_TMPL,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_RE_SC_RU,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_RE_SC_RU,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_RE_SC_RU,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_RE_SC_RU,ACTVT,07,
100,GB Advanced Use,,AUTH,,F_RE_SC_RU,ACTVT,21,
100,GB Advanced Use,,AUTH,,F_RE_SC_RU,ACTVT,75,
100,GB Advanced Use,,AUTH,,F_RE_SC_RU,ACTVT,78,
100,GB Advanced Use,,AUTH,,F_REGU_PAY,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_RP_BUKRS,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_RR_ACCR,ACTVT,10,
100,GB Advanced Use,,AUTH,,F_RR_ACCR,ACTVT,48,
100,GB Advanced Use,,AUTH,,F_RR_ACCR,ACTVT,93,
100,GB Advanced Use,,AUTH,,F_RR_CLOSE,ACTVT,50,
100,GB Advanced Use,,AUTH,,F_RR_CLOSE,ACTVT,PB,
100,GB Advanced Use,,AUTH,,F_RR_CONTR,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_RR_CONTR,ACTVT,A3,
100,GB Advanced Use,,AUTH,,F_RR_MFUFI,ACTVT,16,
100,GB Advanced Use,,AUTH,,F_RR_PRODD,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_RR_STATU,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_RRBIZREC,ACTVT,16,
100,GB Advanced Use,,AUTH,,F_SAFTN,ACTVT,40,
100,GB Advanced Use,,AUTH,,F_SAFTN,ACTVT,41,
100,GB Advanced Use,,AUTH,,F_SEPA_MDT,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_SEPA_MDT,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_SRF_RNTM,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_SRF_RNTM,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_SRF_RNTM,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_SRF_RNTM,ACTVT,D5,
100,GB Advanced Use,,AUTH,,F_SRF_RNTM,ACTVT,I1,
100,GB Advanced Use,,AUTH,,F_T011,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_T011,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_T011XBRL,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_T011XBRL,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_TGCDREP,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_TGCDREP,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_TGCDREP,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_TGCDVER,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_TGCDVER,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_TGCDVER,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_TGCDXBRL,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_TGCDXBRL,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_TGCDXBRL,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_UDM_GRUP,ACTVT,01,
100,GB Advanced Use,,AUTH,,F_UDM_GRUP,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_UDM_GRUP,ACTVT,06,
100,GB Advanced Use,,AUTH,,F_UDM_SGMT,ACTVT,02,
100,GB Advanced Use,,AUTH,,F_UKM_SGMT,ACTVT,06,
100,GB Advanced Use,,AUTH,,FI_CS_RULE,ACTVT,01,
100,GB Advanced Use,,AUTH,,FI_CS_RULE,ACTVT,02,
100,GB Advanced Use,,AUTH,,FI_CS_RULE,ACTVT,06,
100,GB Advanced Use,,AUTH,,FKSA_VB,ACTVT,16,
100,GB Advanced Use,,AUTH,,FOT_B2A_V,ACTVT,01,
100,GB Advanced Use,,AUTH,,FOT_B2A_V,ACTVT,02,
100,GB Advanced Use,,AUTH,,FOT_B2A_V,ACTVT,06,
100,GB Advanced Use,,AUTH,,FOT_B2A_V,ACTVT,A9,
100,GB Advanced Use,,AUTH,,FPS_CDICT,ACTVT,01,
100,GB Advanced Use,,AUTH,,FPS_CDICT,ACTVT,06,
100,GB Advanced Use,,AUTH,,FQM_FLOW,ACTVT,01,
100,GB Advanced Use,,AUTH,,FQM_FLOW,ACTVT,02,
100,GB Advanced Use,,AUTH,,FQM_FLOW,ACTVT,06,
100,GB Advanced Use,,AUTH,,FQM_FLOW,ACTVT,25,
100,GB Advanced Use,,AUTH,,G_881_GRLD,ACTVT,01,
100,GB Advanced Use,,AUTH,,G_881_GRLD,ACTVT,02,
100,GB Advanced Use,,AUTH,,G_881_GRLD,ACTVT,06,
100,GB Advanced Use,,AUTH,,G_ALLOCTN,ACTVT,01,
100,GB Advanced Use,,AUTH,,G_ALLOCTN,ACTVT,02,
100,GB Advanced Use,,AUTH,,G_ALLOCTN,ACTVT,06,
100,GB Advanced Use,,AUTH,,G_ALLOCTN,ACTVT,16,
100,GB Advanced Use,,AUTH,,G_ALLOCTN,ACTVT,48,
100,GB Advanced Use,,AUTH,,G_GB93_,ACTVT,01,
100,GB Advanced Use,,AUTH,,G_GB93_,ACTVT,02,
100,GB Advanced Use,,AUTH,,G_GB93_,ACTVT,06,
100,GB Advanced Use,,AUTH,,GLE_ECS,ACTVT,02,
100,GB Advanced Use,,AUTH,,GLE_ECS,ACTVT,06,
100,GB Advanced Use,,AUTH,,GLE_ECS,ACTVT,36,
100,GB Advanced Use,,AUTH,,GLE_ECS,ACTVT,A8,
100,GB Advanced Use,,AUTH,,GTS_AUART,ACTVT,02,
100,GB Advanced Use,,AUTH,,ITM_BUKRS,ACTVT,02,
100,GB Advanced Use,,AUTH,,ITM_CLS_LR,ACTVT,02,
100,GB Advanced Use,,AUTH,,ITM_CLS_NC,ACTVT,02,
100,GB Advanced Use,,AUTH,,ITM_CLS_NS,ACTVT,02,
100,GB Advanced Use,,AUTH,,ITM_LGREG,ACTVT,02,
100,GB Advanced Use,,AUTH,,ITM_LGREG,ACTVT,16,
100,GB Advanced Use,,AUTH,,ITM_LMGM,ACTVT,02,
100,GB Advanced Use,,AUTH,,J_3RF_REGI,ACTVT,23,
100,GB Advanced Use,,AUTH,,K_ALLOCGRP,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_ALLOCGRP,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_ALLOCGRP,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_ALLOCMNT,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_ALLOCMNT,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_ALLOCMNT,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_ALLOCRUN,ACTVT,16,
100,GB Advanced Use,,AUTH,,K_ALLOCRUN,ACTVT,48,
100,GB Advanced Use,,AUTH,,K_ALLOCRUN,ACTVT,85,
100,GB Advanced Use,,AUTH,,K_ALLOCTAG,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_ALLOCTAG,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_ALLOCTAG,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_ALLOMNT2,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_ALLOMNT2,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_ALLOMNT2,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_ALLORUN2,ACTVT,16,
100,GB Advanced Use,,AUTH,,K_ALLORUN2,ACTVT,48,
100,GB Advanced Use,,AUTH,,K_ALLORUN2,ACTVT,85,
100,GB Advanced Use,,AUTH,,K_AUFK_SET,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_CBPR_SET,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_COSTRATE,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_CSKA_SET,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_CSLA,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_CSLA,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_CSLA,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_CSLA_SET,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_CSLA_SET,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_CSLA_SET,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_EB_LOG,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_EB_POST,ACTVT,10,
100,GB Advanced Use,,AUTH,,K_EB_POST,ACTVT,48,
100,GB Advanced Use,,AUTH,,K_FVMK,ACTVT,43,
100,GB Advanced Use,,AUTH,,K_FVMK,ACTVT,44,
100,GB Advanced Use,,AUTH,,K_FVMK,ACTVT,45,
100,GB Advanced Use,,AUTH,,K_INA_SET,ACTVT,07,
100,GB Advanced Use,,AUTH,,K_KA03,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_KA03_SET,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_KED_UM,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_KED_UM,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_KED_UM,ACTVT,16,
100,GB Advanced Use,,AUTH,,K_KEDT_TC,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_KEDT_TC,ACTVT,16,
100,GB Advanced Use,,AUTH,,K_KEKO,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_ML_VA,ACTVT,16,
100,GB Advanced Use,,AUTH,,K_ML_VA,ACTVT,40,
100,GB Advanced Use,,AUTH,,K_ML_VA,ACTVT,45,
100,GB Advanced Use,,AUTH,,K_MLPR_VA,ACTVT,16,
100,GB Advanced Use,,AUTH,,K_MLPR_VA,ACTVT,44,
100,GB Advanced Use,,AUTH,,K_PCAR_REP,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_PCAR_REP,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_PCAR_REP,ACTVT,06,
100,GB Advanced Use,,AUTH,,K_PCAR_REP,ACTVT,76,
100,GB Advanced Use,,AUTH,,K_PKSA,ACTVT,01,
100,GB Advanced Use,,AUTH,,K_TP_VALU,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_TP_VALU,ACTVT,10,
100,GB Advanced Use,,AUTH,,K_TRR_AP,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_ZBASSL,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_ZENTSL,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_ZKALSM,ACTVT,02,
100,GB Advanced Use,,AUTH,,K_ZZUSSL,ACTVT,02,
100,GB Advanced Use,,AUTH,,M_CAT_UTYP,ACTVT,02,
100,GB Advanced Use,,AUTH,,M_CTLG_PRP,ACTVT,07,
100,GB Advanced Use,,AUTH,,M_EINF_EKG,ACTVT,01,
100,GB Advanced Use,,AUTH,,M_EINF_EKG,ACTVT,06,
100,GB Advanced Use,,AUTH,,M_EINF_EKO,ACTVT,01,
100,GB Advanced Use,,AUTH,,M_EINF_EKO,ACTVT,06,
100,GB Advanced Use,,AUTH,,M_EINF_WRK,ACTVT,01,
100,GB Advanced Use,,AUTH,,M_EINF_WRK,ACTVT,06,
100,GB Advanced Use,,AUTH,,M_INTG_XTR,ACTVT,16,
100,GB Advanced Use,,AUTH,,M_LIFO_MLY,ACTVT,02,
100,GB Advanced Use,,AUTH,,M_MMSEVAL,ACTVT,02,
100,GB Advanced Use,,AUTH,,M_NIWE_BIL,ACTVT,02,
100,GB Advanced Use,,AUTH,,M_QUOT_WRK,ACTVT,02,
100,GB Advanced Use,,AUTH,,M_QUOT_WRK,ACTVT,06,
100,GB Advanced Use,,AUTH,,M_RECH_BUK,ACTVT,01,
100,GB Advanced Use,,AUTH,,M_RECH_BUK,ACTVT,81,
100,GB Advanced Use,,AUTH,,M_RECH_WRK,ACTVT,01,
100,GB Advanced Use,,AUTH,,M_RECH_WRK,ACTVT,81,
100,GB Advanced Use,,AUTH,,Q_INSPQUAL,ACTVT,02,
100,GB Advanced Use,,AUTH,,RLFW_SCHED,ACTVT,01,
100,GB Advanced Use,,AUTH,,RLFW_SCHED,ACTVT,02,
100,GB Advanced Use,,AUTH,,RLFW_SCHED,ACTVT,06,
100,GB Advanced Use,,AUTH,,S_APJ_JCE,ACTVT,B8,
100,GB Advanced Use,,AUTH,,S_ARCD_OBJ,ACTVT,16,
100,GB Advanced Use,,AUTH,,S_ATO_COL,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_ATO_COL,ACTVT,39,
100,GB Advanced Use,,AUTH,,S_ATO_COL,ACTVT,59,
100,GB Advanced Use,,AUTH,,S_ATO_COL,ACTVT,60,
100,GB Advanced Use,,AUTH,,S_ATO_COL,ACTVT,61,
100,GB Advanced Use,,AUTH,,S_ATO_SET,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_ATO_SET,ACTVT,78,
100,GB Advanced Use,,AUTH,,S_BGRFC_QG,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_BGRFC_QG,ACTVT,05,
100,GB Advanced Use,,AUTH,,S_BGRFC_QG,ACTVT,06,
100,GB Advanced Use,,AUTH,,S_BGRFC_QG,ACTVT,16,
100,GB Advanced Use,,AUTH,,S_BGRFC_QG,ACTVT,95,
100,GB Advanced Use,,AUTH,,S_CALENDAR,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_COM_CSTP,ACTVT,01,
100,GB Advanced Use,,AUTH,,S_COM_CSTP,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_COM_CSTP,ACTVT,06,
100,GB Advanced Use,,AUTH,,S_DMC_S_R,ACTVT,01,
100,GB Advanced Use,,AUTH,,S_DMC_S_R,ACTVT,16,
100,GB Advanced Use,,AUTH,,S_DMC_S_R,ACTVT,34,
100,GB Advanced Use,,AUTH,,S_DMC_S_R,ACTVT,40,
100,GB Advanced Use,,AUTH,,S_DMC_S_R,ACTVT,41,
100,GB Advanced Use,,AUTH,,S_DMC_S_R,ACTVT,64,
100,GB Advanced Use,,AUTH,,S_DMCC,ACTVT,F1,
100,GB Advanced Use,,AUTH,,S_DMIS,ACTVT,01,
100,GB Advanced Use,,AUTH,,S_DMIS,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_DMIS,ACTVT,06,
100,GB Advanced Use,,AUTH,,S_DMIS,ACTVT,16,
100,GB Advanced Use,,AUTH,,S_DMIS,ACTVT,64,
100,GB Advanced Use,,AUTH,,S_DMIS_ANA,ACTVT,01,
100,GB Advanced Use,,AUTH,,S_DMIS_ANA,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_DMIS_ANA,ACTVT,06,
100,GB Advanced Use,,AUTH,,S_DMIS_ANA,ACTVT,16,
100,GB Advanced Use,,AUTH,,S_DMIS_MOM,ACTVT,01,
100,GB Advanced Use,,AUTH,,S_DMIS_MOM,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_DMIS_MOM,ACTVT,06,
100,GB Advanced Use,,AUTH,,S_DMIS_RFC,ACTVT,01,
100,GB Advanced Use,,AUTH,,S_DMIS_RFC,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_DMIS_RFC,ACTVT,06,
100,GB Advanced Use,,AUTH,,S_DMIS_RFC,ACTVT,16,
100,GB Advanced Use,,AUTH,,S_DMIS_RFC,ACTVT,34,
100,GB Advanced Use,,AUTH,,S_DMIS_SL,ACTVT,01,
100,GB Advanced Use,,AUTH,,S_DMIS_SL,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_DMIS_SL,ACTVT,16,
100,GB Advanced Use,,AUTH,,S_DMIS_TR,ACTVT,01,
100,GB Advanced Use,,AUTH,,S_DMIS_TR,ACTVT,02,
100,GB Advanced Use,,AUTH,,S_DMIS_TR,ACTVT,05,
100,GB Advanced Use,,AUTH,,S_DMIS_TR,ACTVT,06,
100,GB Advanced Use,,AUTH,,S_DMIS_TR,ACTVT,07,
